"今朝は早く家を出ました。"	"I left the house early this morning.<br>#出る[でる]:go out, leave"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今日は5時に会社を出ます。"	"I'll leave the office at five today.<br>#出る[でる]:go out, leave"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"このパソコンを使ってください。"	"Please use this computer.<br>#使う[つかう]:use, make use of"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼女は辞書をよく使います。"	"She often uses a dictionary.<br>#使う[つかう]:use, make use of"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私は友達の所に泊まった。"	"I stayed at my friend's place for the night.<br>#所[ところ]:place"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今年の夏休みには静かな所へ行きたい。"	"I want to go to a quiet place this summer vacation.<br>#所[ところ]:place"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今、朝ご飯を作っています。"	"I'm making breakfast now.<br>#作る[つくる]:make, create"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"母がコーンスープを作っている。"	"My mother is making some corn chowder.<br>#作る[つくる]:make, create"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私もそう思います。"	"I think so, too.<br>#思う[おもう]:think"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"あなたはどう思いますか。"	"What do you think?<br>#思う[おもう]:think"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私は車を持っています。"	"I have a car.<br>#持つ[もつ]:have, possess"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私は黒いバッグを持っています。"	"I have a black bag.<br>#持つ[もつ]:have, possess"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"郵便局で切手を買いました。"	"I bought a stamp at the post office.<br>#買う[かう]:buy"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"本を1冊買いました。"	"I bought one book.<br>#買う[かう]:buy"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今は時間がありません。"	"I don't have time now.<br>#時間[じかん]:time, hour"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"まだ学校へ行くには早い時間です。"	"It's still too early to go to school.<br>#時間[じかん]:time, hour"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"誰もその話を知らない。"	"No one knows that story.<br>#知る[しる]:know"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"あの女の子を知っていますか。"	"Do you know that girl?<br>#知る[しる]:know"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼の日本語のレベルは私と同じくらいだ。"	"His Japanese level is about the same as mine.<br>#同じ[おなじ]:same, identical"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"いとこと私は同じ年です。"	"My cousin and I are the same age.<br>#同じ[おなじ]:same, identical"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼は今、勉強しています。"	"He's studying now.<br>#今[いま]:now"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今ホテルに着きました。"	"I've just arrived at the hotel.<br>#今[いま]:now"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼の車は新しい。"	"His car is new.<br>#新しい[あたらしい]:new"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"新しいテーブルを買いました。"	"I bought a new table.<br>#新しい[あたらしい]:new"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼は医者になりました。"	"He became a doctor.<br>#なる:become"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私は日本語の先生になりたいです。"	"I want to become a Japanese teacher.<br>#なる:become"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"宿題はまだ終わっていません。"	"I haven't finished my homework yet.<br>#まだ:(not) yet, still"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼はまだ若いです。"	"He's still young.<br>#まだ:(not) yet, still"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"このあと、時間がありますか。"	"Do you have time after this?<br>#あと:after"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼女はラジオを聞いています。"	"She's listening to the radio.<br>#聞く[きく]:hear, ask, listen"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"誰かに聞いてみてください。"	"Please ask someone.<br>#聞く[きく]:hear, ask, listen"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"上司が「一杯、飲もう」と言った。"	"My boss said: 'Let's have a drink.'<br>#言う[いう]:say, tell"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼はまた電話すると言いました。"	"He said he'd call again.<br>#言う[いう]:say, tell"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今年は雨が少ないです。"	"There's not much rain this year.<br>#少ない[すくない]:few, little"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"この町には外人が少ない。"	"There are few foreigners in this town.<br>#少ない[すくない]:few, little"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"これがこの町で一番高いビルです。"	"This is the tallest building in this town.<br>#高い[たかい]:high, tall"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼はクラスで一番背が高い。"	"He's the tallest in class.<br>#高い[たかい]:high, tall"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"電車で子供が騒いでいた。"	"Children were making a lot of noise in the train.<br>#子供[こども]:child"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"子供はカレーライスが好きです。"	"Kids like curry and rice.<br>#子供[こども]:child"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼女はそう言いました。"	"She said so.<br>#そう:so, that way"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼はもう帰りました。"	"He's already gone home.<br>#もう:already, yet"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"もうお金が無くなりました。"	"I've run out of money already.<br>#もう:already, yet"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼は真面目な学生です。"	"He's a serious student.<br>#学生[がくせい]:student"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"僕は学生です。"	"I'm a student.<br>#学生[がくせい]:student"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"このスープはとても熱い。"	"This soup is very hot.<br>#熱い[あつい]:hot (to touch)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私のお祖母ちゃんは熱いお茶が好きです。"	"My grandmother likes hot tea.<br>#熱い[あつい]:hot (to touch)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"こちらへどうぞ。"	"This way please.<br>#どうぞ:please"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"次の方、どうぞ。"	"Next please.<br>#どうぞ:please"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"明日の午後、お客様が来る。"	"A guest is coming to visit tomorrow afternoon.<br>#午後[ごご]:afternoon, p.m."	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"午後8時に大阪に着きます。"	"I will arrive in Osaka at 8:00 pm.<br>#午後[ごご]:afternoon, p.m."	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼女の髪はとても長い。"	"Her hair is very long.<br>#長い[ながい]:long"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"夏は日が長い。"	"Days are longer in summer.<br>#長い[ながい]:long"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"この本はすごく面白かった。"	"This book was very interesting.<br>#本[ほん]:book"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今年はイタリアに旅行したい。"	"I want to travel to Italy this year.<br>#今年[ことし]:this year (colloquial)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼女はよく旅行に行きます。"	"She often goes on holiday.<br>#よく:often, well"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼はよく映画を見ます。"	"He often watches movies.<br>#よく:often, well"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼女はOLです。"	"She's an office worker.<br>#彼女[かのじょ]:she, girlfriend"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼女はいつも元気だ。"	"She's always full of energy.<br>#彼女[かのじょ]:she, girlfriend"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私はどうしたらいいですか。"	"What should I do?<br>#どう:how, what"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"この言葉の意味が分かりません。"	"I don't understand the meaning of this word.<br>#言葉[ことば]:word, language"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"言葉に気を付けてください。"	"Watch your mouth.<br>#言葉[ことば]:word, language"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼はタオルで顔を拭きました。"	"He wiped his face with a towel.<br>#顔[かお]:face"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"早く顔を洗いなさい。"	"Hurry up and wash your face.<br>#顔[かお]:face"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"会議は4時に終わります。"	"The conference ends at four o'clock.<br>#終わる[おわる]:finish, end"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"やっと仕事が終わりました。"	"Finally, I finished my work.<br>#終わる[おわる]:finish, end"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"問題が一つあります。"	"There's one problem.<br>#一つ[ひとつ]:one (thing)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"この本、あなたにあげます。"	"I'll give you this book.<br>#あげる:give, offer (colloquial)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"赤ちゃんにミルクをあげた。"	"I gave the baby some milk.<br>#あげる:give, offer (colloquial)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"こう小さい字は読めない。"	"I can't read such small letters.<br>#こう:like this, such"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"母はいつも私に「こうしなさい。」と言います。"	"My mother always tells to do things 'this (her) way.'<br>#こう:like this, such"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"学校は8時半に始まります。"	"School starts at 8:30.<br>#学校[がっこう]:school"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"この学校は1クラス30人です。"	"This school has 30 people in each class.<br>#学校[がっこう]:school"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"友達が誕生日プレゼントをくれた。"	"My friend gave me a birthday present.<br>#くれる:be given"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"父が本をくれました。"	"My father gave me a book.<br>#くれる:be given"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"テストを始めてください。"	"Please start the test.<br>#始める[はじめる]:start (something)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"そろそろ始めましょうか。"	"Shall we start?<br>#始める[はじめる]:start (something)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私は毎朝6時に起きます。"	"I get up at six o'clock every morning.<br>#起きる[おきる]:get up, get out of bed"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今日は7時に起きました。"	"I got up at seven today.<br>#起きる[おきる]:get up, get out of bed"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今年の春は暖かいね。"	"It's warm this spring, don't you think?<br>#春[はる]:spring"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私の一番好きな季節は春です。"	"My favorite season is spring.<br>#春[はる]:spring"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"午前9時のニュースです。"	"Now for the 9.00 a.m. news.<br>#午前[ごぜん]:morning, a.m."	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"ロンドンには午前10時に着きます。"	"We're going to arrive in London at 10:00 a.m.<br>#午前[ごぜん]:morning, a.m."	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"別の本も見せてください。"	"Please show me another book.<br>#別[べつ]:another, different"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"このTシャツの別の色はありますか。"	"Do you have this T-shirt in another color?<br>#別[べつ]:another, different"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"あの本をどこに置きましたか。"	"Where did you put that book?<br>#どこ:where"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"郵便局はどこですか。"	"Where's the post office?<br>#どこ:where"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私の部屋は2階にあります。"	"My room is on the second floor.<br>#部屋[へや]:room"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"そっちが私の部屋です。"	"That's my room over there.<br>#部屋[へや]:room"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"その店は若い客が多いです。"	"That shop has a lot of young customers.<br>#若い[わかい]:young"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"弟が車を買った。"	"My younger brother bought a car.<br>#車[くるま]:car, automobile"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"車を止めて。"	"Stop the car.<br>#車[くるま]:car, automobile"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼はかばんをいすの上に置きました。"	"He put the bag on the chair.<br>#置く[おく]:put, place"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼は会社の近くに住んでいる。"	"He lives near his office.<br>#住む[すむ]:live, reside"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼はアパートに住んでいます。"	"He lives in an apartment.<br>#住む[すむ]:live, reside"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"姉は銀行で働いています。"	"My big sister works at a bank.<br>#働く[はたらく]:work"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼女はパートで働いています。"	"She is working part time.<br>#働く[はたらく]:work"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"この本は難しいですね。"	"This book is difficult.<br>#難しい[むずかしい]:difficult"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"外国語を習うのは難しい。"	"Learning foreign languages is hard.<br>#難しい[むずかしい]:difficult"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼の父親は先生です。"	"His father is a teacher.<br>#先生[せんせい]:teacher (colloquial)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼はステージに立った。"	"He stood on stage.<br>#立つ[たつ]:stand, rise"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"道の真ん中に人が立っている。"	"Someone is standing in the middle of the road.<br>#立つ[たつ]:stand, rise"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"ウェイターを呼びましょう。"	"Let's call the waiter.<br>#呼ぶ[よぶ]:call, name"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"タクシーを呼んでください。"	"Please call a taxi.<br>#呼ぶ[よぶ]:call, name"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"大学に行ってもっと勉強したいです。"	"I want to go to college and study more.<br>#大学[だいがく]:university, college"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"うちの息子は大学1年生です。"	"My son's a college freshman.<br>#大学[だいがく]:university, college"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"この服はとても安かった。"	"These clothes were very cheap.<br>#安い[やすい]:cheap, inexpensive"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"あの店は魚が安いです。"	"The fish at that store is cheap.<br>#安い[やすい]:cheap, inexpensive"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"もっと近くに来てください。"	"Please come closer.<br>#もっと:more"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"もっとゆっくり話してください。"	"Please speak more slowly.<br>#もっと:more"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"家に帰ろう。"	"Let's go home.<br>#帰る[かえる]:go back home"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"質問の意味は分かりましたか。"	"Did you understand the meaning of the question?<br>#分かる[わかる]:understand"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"その子は日本語が分からない。"	"That kid doesn't understand Japanese.<br>#分かる[わかる]:understand"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼の家はとても広い。"	"His house is very big.<br>#広い[ひろい]:wide, big"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"海は広くて大きい。"	"The sea is vast and wide.<br>#広い[ひろい]:wide, big"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"グラスの数が足りません。"	"We don't have enough number of glasses.<br>#数[かず]:number"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"いすの数を数えてください。"	"Please count the number of chairs.<br>#数[かず]:number"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"駅はここから近いです。"	"The station is near here.<br>#近い[ちかい]:near, close"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"そのホテルは空港から近いですか。"	"Is the hotel close to the airport?<br>#近い[ちかい]:near, close"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"そこに座ってください。"	"Please sit there.<br>#そこ:there"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"そこを左に曲がってください。"	"Please turn left there.<br>#そこ:there"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼は毎晩3キロ走っています。"	"Every night he runs three kilometers.<br>#走る[はしる]:run"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼は走るのが速い。"	"He runs fast.<br>#走る[はしる]:run"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼はかばんに手帳を入れた。"	"He put the notebook in his bag.<br>#入れる[いれる]:put in"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"コーヒーに砂糖は入れますか。"	"Do you want sugar in your coffee?<br>#入れる[いれる]:put in"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼は数学を教えています。"	"He teaches mathematics.<br>#教える[おしえる]:teach, tell"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"あなたの名前を教えてください。"	"Please tell me your name.<br>#教える[おしえる]:teach, tell"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"駅まで歩きましょう。"	"Let's walk to the station.<br>#歩く[あるく]:walk, go on foot"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私は森を歩くのが好きです。"	"I like to walk in the forest.<br>#歩く[あるく]:walk, go on foot"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"また会いましょう。"	"Let's meet again.<br>#会う[あう]:meet"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"昨日おじさんに会いました。"	"I met my uncle yesterday.<br>#会う[あう]:meet"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼に手紙を書きました。"	"I wrote him a letter.<br>#書く[かく]:write"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"お名前をカタカナで書いてください。"	"Please write your name in katakana.<br>#書く[かく]:write"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今朝から頭が痛い。"	"I've had a headache since this morning.<br>#頭[あたま]:head"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼はすごく頭がいいです。"	"He is very smart.<br>#頭[あたま]:head"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼は家を売った。"	"He sold the house.<br>#売る[うる]:sell"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私は、古い本を売りました。"	"I sold old books.<br>#売る[うる]:sell"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私は犬が大好きだ。"	"I like dogs a lot.<br>#大好き[だいすき]:like (something) a lot"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私は夏が大好き。"	"I just love summer.<br>#大好き[だいすき]:like (something) a lot"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私は体が丈夫だ。"	"I'm physically strong.<br>#体[からだ]:body, physique, physical condition"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"タバコは体に悪い。"	"Cigarettes are bad for your health.<br>#体[からだ]:body, physique, physical condition"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"直ぐ行きます。"	"I'll go right away.<br>#直ぐ[すぐ]:at once, soon"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"直ぐ来てください。"	"Please come at once.<br>#直ぐ[すぐ]:at once, soon"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"鳥が飛んでいます。"	"There's a bird flying.<br>#飛ぶ[とぶ]:fly"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"飛行機が山の向こうへ飛んでいきました。"	"An airplane flew beyond the mountain.<br>#飛ぶ[とぶ]:fly"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"この本はとてもおもしろい。"	"This book is very interesting.<br>#とても:very (colloquial)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"誰と会ってみたいですか。"	"Who would you like to meet?<br>#誰[だれ]:who"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私はワインが好きです。"	"I like wine.<br>#好き[すき]:favorite, liked"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"彼女は雑誌を読んでいます。"	"She's reading a magazine.<br>#読む[よむ]:read"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"テキストを読んでください。"	"Please read the textbook.<br>#読む[よむ]:read"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"次の駅で降ります。"	"I get off at the next station.<br>#次[つぎ]:next"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"友達とお酒を飲んでいます。"	"I'm drinking sake with my friend.<br>#飲む[のむ]:drink"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"ワインを少し飲みました。"	"I drank a little wine.<br>#飲む[のむ]:drink"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私は古い車が好きです。"	"I like old cars.<br>#古い[ふるい]:old"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"あそこに古いお寺があります。"	"There's an old temple there.<br>#古い[ふるい]:old"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"質問のある方はどうぞ。"	"Please feel free to ask any questions.<br>#質問[しつもん]:question"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"質問は何ですか。"	"What's your question?<br>#質問[しつもん]:question"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今日は仕事がありません。"	"I don't have work today.<br>#今日[きょう]:today (colloquial)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"今日は風が強いです。"	"The wind is strong today.<br>#今日[きょう]:today (colloquial)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"私には友達がたくさんいます。"	"I have a lot of friends.<br>#友達[ともだち]:friend, companion (colloquial)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"友達とキャンプに行った。"	"I went camping with my friend.<br>#友達[ともだち]:friend, companion (colloquial)"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"朝早い電車で行きましょう。"	"Let's take an early-morning train.<br>#早い[はやい]:early"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"この中でどれが好きですか。"	"Which of these do you like?<br>#どれ:what, which"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"ソースはどれですか。"	"Which one is the sauce?<br>#どれ:what, which"	"Japanese Core 1000: Step 1<br>https://iknow.jp/courses/566921"
"この絵は美しいです。"	"This picture is beautiful.<br>#美しい[うつくしい]:beautiful"	"Japanese Core 1000: Step 2<br>https://iknow.jp/courses/566922"
"今夜は星がとても美しい。"	"The stars are very beautiful tonight.<br>#美しい[うつくしい]:beautiful"	"Japanese Core 1000: Step 2<br>https://iknow.jp/courses/566922"
